"Sample","WGS/WES","Source","Organism","Events","Hyper","Body Site/Study","Status","Type","AEI","REI","ADAR","ADARB1","ADARB2"
"TCGA-QR-A6ZZ-01A-11R-A35K-07","NA","T","Hs","37731","0","TCGA-PCPG","tumor","B","0.878","1.035","76.560","5.170","11.019"
"TCGA-QR-A700-01A-11R-A35K-07","NA","T","Hs","45804","0","TCGA-PCPG","tumor","B","1.001","1.508","57.558","0.126","15.320"
"TCGA-QR-A702-01A-11R-A35K-07","NA","T","Hs","56471","0","TCGA-PCPG","tumor","B","1.245","0.689","95.921","0.005","10.188"
"TCGA-QR-A703-01A-11R-A35K-07","NA","T","Hs","39301","0","TCGA-PCPG","tumor","B","1.132","1.199","66.249","0.908","5.337"
"TCGA-QR-A705-01A-11R-A35K-07","NA","T","Hs","20173","0","TCGA-PCPG","tumor","B","1.141","1.727","38.225","0.543","2.868"
"TCGA-QR-A706-01A-11R-A35K-07","NA","T","Hs","43135","0","TCGA-PCPG","tumor","B","1.132","1.798","72.615","0.116","18.033"
"TCGA-QR-A707-01A-11R-A35K-07","NA","T","Hs","57227","0","TCGA-PCPG","tumor","B","1.335","0.749","132.956","0.256","8.547"
"TCGA-QR-A708-01A-11R-A35K-07","NA","T","Hs","48998","0","TCGA-PCPG","tumor","B","1.236","1.411","21.868","0.004","7.417"
"TCGA-QR-A70A-01A-11R-A35K-07","NA","T","Hs","31073","0","TCGA-PCPG","tumor","B","1.149","1.048","39.735","0.032","2.912"
"TCGA-QR-A70C-01A-21R-A35K-07","NA","T","Hs","34704","0","TCGA-PCPG","tumor","B","1.162","1.309","42.404","0.550","9.146"
"TCGA-QR-A70D-01A-11R-A35K-07","NA","T","Hs","68561","0","TCGA-PCPG","tumor","B","1.351","0.886","174.717","0.279","11.218"
"TCGA-QR-A70E-01A-11R-A35K-07","NA","T","Hs","70639","0","TCGA-PCPG","tumor","B","0.897","0.522","46.547","0.586","7.904"
"TCGA-QR-A70G-01B-11R-A35K-07","NA","T","Hs","33560","0","TCGA-PCPG","tumor","B","1.213","0.680","141.904","0.118","13.665"
"TCGA-QR-A70H-01A-12R-A35K-07","NA","T","Hs","53081","0","TCGA-PCPG","tumor","B","1.400","0.770","100.155","0.067","22.783"
"TCGA-QR-A70I-01A-11R-A35K-07","NA","T","Hs","36286","0","TCGA-PCPG","tumor","B","0.933","1.072","154.150","0.813","9.329"
"TCGA-QR-A70J-01A-11R-A35K-07","NA","T","Hs","43068","0","TCGA-PCPG","tumor","B","1.045","1.181","103.147","1.610","16.180"
"TCGA-QR-A70K-01A-12R-A35K-07","NA","T","Hs","70797","0","TCGA-PCPG","tumor","B","1.651","1.671","105.485","0.037","4.160"
"TCGA-QR-A70M-01A-11R-A35K-07","NA","T","Hs","48412","0","TCGA-PCPG","tumor","B","1.326","0.727","100.407","0.080","18.161"
"TCGA-QR-A70N-01A-12R-A35K-07","NA","T","Hs","38291","0","TCGA-PCPG","tumor","B","0.904","0.555","37.626","2.651","8.371"
"TCGA-QR-A70O-01A-11R-A35K-07","NA","T","Hs","11524","0","TCGA-PCPG","tumor","B","1.222","1.527","9.383","0.005","3.096"
"TCGA-QR-A70P-01A-11R-A35K-07","NA","T","Hs","40098","0","TCGA-PCPG","tumor","B","1.439","0.921","107.645","0.189","6.046"
"TCGA-QR-A70Q-01A-13R-A35K-07","NA","T","Hs","14439","0","TCGA-PCPG","tumor","B","1.016","0.690","20.670","0.115","2.586"
"TCGA-QR-A70R-01A-11R-A35K-07","NA","T","Hs","82159","0","TCGA-PCPG","tumor","B","1.766","2.924","83.647","0.009","5.703"
"TCGA-QR-A70T-01A-11R-A35K-07","NA","T","Hs","59891","0","TCGA-PCPG","tumor","B","1.263","0.885","49.230","0.000","8.803"
"TCGA-QR-A70U-01A-11R-A35K-07","NA","T","Hs","43472","0","TCGA-PCPG","tumor","B","1.255","0.924","78.130","0.309","16.784"
"TCGA-QR-A70V-01A-11R-A35K-07","NA","T","Hs","61904","0","TCGA-PCPG","tumor","B","1.358","0.596","77.248","0.163","9.079"
"TCGA-QR-A70W-01A-12R-A35K-07","NA","T","Hs","41549","0","TCGA-PCPG","tumor","B","1.213","1.551","44.311","0.000","8.384"
"TCGA-QR-A70X-01A-11R-A35K-07","NA","T","Hs","24747","0","TCGA-PCPG","tumor","B","1.804","3.582","110.764","0.043","7.191"
"TCGA-QR-A7IN-01A-11R-A35K-07","NA","T","Hs","36689","0","TCGA-PCPG","tumor","B","1.053","0.508","53.600","0.018","7.711"
"TCGA-QR-A7IP-01A-11R-A35K-07","NA","T","Hs","90765","0","TCGA-PCPG","tumor","B","1.147","0.705","125.575","1.066","12.342"
"TCGA-QS-A5YQ-01A-11R-A31O-07","NA","T","Hs","43453","0","TCGA-UCEC","tumor","B","1.002","0.143","72.016","0.269","2.924"
"TCGA-QS-A5YR-01A-31R-A31O-07","NA","T","Hs","40629","0","TCGA-UCEC","tumor","B","1.020","0.272","75.599","0.006","2.049"
"TCGA-QS-A744-01A-11R-A34R-07","NA","T","Hs","50203","0","TCGA-UCEC","tumor","B","0.748","0.214","197.080","0.050","1.163"
"TCGA-QS-A8F1-01A-21R-A37O-07","NA","T","Hs","36280","0","TCGA-UCEC","tumor","B","0.827","0.357","36.257","0.284","3.825"
"TCGA-QT-A5XJ-01A-11R-A35K-07","NA","T","Hs","73132","0","TCGA-PCPG","tumor","B","1.292","0.833","138.473","18.320","13.511"
"TCGA-QT-A5XK-01A-11R-A35K-07","NA","T","Hs","42424","0","TCGA-PCPG","tumor","B","1.376","1.273","160.919","0.052","20.042"
"TCGA-QT-A5XL-01A-11R-A35K-07","NA","T","Hs","36411","0","TCGA-PCPG","tumor","B","0.948","0.786","118.450","0.760","14.347"
"TCGA-QT-A5XM-01A-11R-A35K-07","NA","T","Hs","45146","0","TCGA-PCPG","tumor","B","1.393","1.078","146.761","0.135","24.461"
"TCGA-QT-A5XN-01A-11R-A35K-07","NA","T","Hs","70810","0","TCGA-PCPG","tumor","B","1.380","0.925","155.223","0.090","23.097"
"TCGA-QT-A5XP-01A-11R-A35K-07","NA","T","Hs","20902","0","TCGA-PCPG","tumor","B","1.232","1.886","127.602","0.010","23.553"
"TCGA-QT-A69Q-01A-11R-A35K-07","NA","T","Hs","29472","0","TCGA-PCPG","tumor","B","1.067","0.916","92.703","0.037","9.100"
"TCGA-QT-A7U0-01A-11R-A35K-07","NA","T","Hs","53192","0","TCGA-PCPG","tumor","B","1.179","0.835","123.161","1.012","4.689"
"TCGA-QU-A6IL-01A-11R-A31N-07","NA","T","Hs","20384","0","TCGA-PRAD","tumor","B","0.861","0.374","45.417","0.814","14.107"
"TCGA-QU-A6IM-01A-11R-A31N-07","NA","T","Hs","33481","0","TCGA-PRAD","tumor","B","1.011","0.256","52.919","0.520","10.316"
"TCGA-QU-A6IN-01A-11R-A31N-07","NA","T","Hs","39648","0","TCGA-PRAD","tumor","B","0.829","0.260","48.736","2.412","7.388"
"TCGA-QU-A6IO-01A-11R-A31N-07","NA","T","Hs","44875","0","TCGA-PRAD","tumor","B","0.871","0.373","48.949","0.261","13.822"
"TCGA-QU-A6IP-01A-11R-A31N-07","NA","T","Hs","38383","0","TCGA-PRAD","tumor","B","0.905","0.451","76.288","2.878","15.315"
"TCGA-R2-A69V-01A-11R-A32P-07","NA","T","Hs","25788","0","TCGA-CESC","tumor","B","1.113","0.167","105.785","0.176","2.377"
"TCGA-R3-A69X-01A-22R-A30C-07","NA","T","Hs","43134","0","TCGA-BLCA","tumor","B","0.965","1.296","149.600","0.101","13.530"
"TCGA-R5-A7O7-01A-11R-A33Y-31","NA","T","Hs","83936","0","TCGA-STAD","tumor","B","0.741","2.233","33.884","0.140","3.100"
"TCGA-R5-A7ZE-01B-11R-A354-31","NA","T","Hs","63634","0","TCGA-STAD","tumor","B","0.950","0.360","56.589","0.032","2.223"
"TCGA-R5-A7ZF-01A-11R-A354-31","NA","T","Hs","43559","0","TCGA-STAD","tumor","B","1.416","0.777","90.815","0.007","2.856"
"TCGA-R5-A7ZI-01A-11R-A354-31","NA","T","Hs","60239","0","TCGA-STAD","tumor","B","1.372","1.145","51.953","0.022","1.167"
"TCGA-R5-A7ZR-01A-11R-A354-31","NA","T","Hs","63563","0","TCGA-STAD","tumor","B","1.015","0.315","86.415","0.044","1.321"
"TCGA-R5-A805-01A-11R-A36D-31","NA","T","Hs","106937","0","TCGA-STAD","tumor","B","1.059","0.696","93.894","0.035","2.906"
"TCGA-R6-A6DN-01B-11R-A31P-31","NA","T","Hs","125367","0","TCGA-ESCA","tumor","B","1.311","0.285","134.891","0.029","9.768"
"TCGA-R6-A6DQ-01B-11R-A31P-31","NA","T","Hs","150169","0","TCGA-ESCA","tumor","B","0.947","0.360","104.366","0.167","3.350"
"TCGA-R6-A6KZ-01A-11R-A31P-31","NA","T","Hs","226168","0","TCGA-ESCA","tumor","B","0.991","0.447","120.247","0.432","7.197"
"TCGA-R6-A6L4-01A-11R-A31P-31","NA","T","Hs","110092","0","TCGA-ESCA","tumor","B","1.069","0.348","99.722","0.600","3.372"
"TCGA-R6-A6XG-01B-11R-A336-31","NA","T","Hs","141398","0","TCGA-ESCA","tumor","B","1.412","0.392","81.333","0.004","1.265"
"TCGA-R6-A6XQ-01B-11R-A336-31","NA","T","Hs","146910","0","TCGA-ESCA","tumor","B","1.061","0.268","81.082","0.070","2.969"
"TCGA-R6-A6Y0-01B-11R-A336-31","NA","T","Hs","171309","0","TCGA-ESCA","tumor","B","0.927","0.414","92.436","0.952","3.061"
"TCGA-R6-A8W5-01B-11R-A37I-31","NA","T","Hs","108696","0","TCGA-ESCA","tumor","B","1.166","0.394","214.225","0.010","10.141"
"TCGA-R6-A8W8-01B-11R-A37I-31","NA","T","Hs","226322","0","TCGA-ESCA","tumor","B","1.310","0.464","199.734","0.031","6.751"
"TCGA-R6-A8WC-01A-11R-A37I-31","NA","T","Hs","159135","0","TCGA-ESCA","tumor","B","0.969","0.208","185.152","0.027","5.262"
"TCGA-R6-A8WG-01A-11R-A37I-31","NA","T","Hs","254789","0","TCGA-ESCA","tumor","B","1.253","0.505","232.262","0.148","7.543"
"TCGA-R8-A6MK-01A-11R-A32Q-07","NA","T","Hs","65820","0","TCGA-LGG","tumor","B","1.271","0.645","89.481","9.878","5.634"
"TCGA-R8-A6ML-01A-11R-A32Q-07","NA","T","Hs","63767","0","TCGA-LGG","tumor","B","1.062","0.477","118.613","15.907","5.337"
"TCGA-R8-A6MO-01A-11R-A33Z-07","NA","T","Hs","78522","0","TCGA-LGG","tumor","B","1.148","0.688","101.837","24.098","5.011"
"TCGA-R8-A6YH-01A-21R-A32Q-07","NA","T","Hs","72665","0","TCGA-LGG","tumor","B","0.987","0.416","101.897","2.713","4.341"
"TCGA-R8-A73M-01A-11R-A32Q-07","NA","T","Hs","48077","0","TCGA-LGG","tumor","B","0.996","0.420","84.019","10.102","7.957"
"TCGA-RA-A741-01A-11R-A33Z-07","NA","T","Hs","31210","0","TCGA-CESC","tumor","B","0.937","0.215","95.657","1.776","2.973"
"TCGA-RB-A7B8-01A-12R-A33R-07","NA","T","Hs","38867","0","TCGA-PAAD","tumor","B","1.231","0.974","76.708","0.110","5.723"
"TCGA-RB-AA9M-01A-11R-A39D-07","NA","T","Hs","41816","0","TCGA-PAAD","tumor","B","0.912","0.834","141.386","0.782","8.882"
"TCGA-RC-A6M3-01A-11R-A32O-07","NA","T","Hs","37690","0","TCGA-LIHC","tumor","B","0.948","0.201","39.498","0.009","3.901"
"TCGA-RC-A6M4-01A-11R-A32O-07","NA","T","Hs","37631","0","TCGA-LIHC","tumor","B","1.232","6.194","77.179","0.004","1.833"
"TCGA-RC-A6M5-01A-11R-A32O-07","NA","T","Hs","30064","0","TCGA-LIHC","tumor","B","0.928","0.396","37.920","0.008","6.643"
"TCGA-RC-A6M6-01A-11R-A32O-07","NA","T","Hs","31554","0","TCGA-LIHC","tumor","B","1.026","0.141","60.941","0.387","1.403"
"TCGA-RC-A7S9-01A-11R-A33R-07","NA","T","Hs","35228","0","TCGA-LIHC","tumor","B","1.128","8.691","43.732","0.031","5.101"
"TCGA-RC-A7SB-01A-21R-A352-07","NA","T","Hs","37692","0","TCGA-LIHC","tumor","B","1.288","7.542","27.006","0.004","1.379"
"TCGA-RC-A7SF-01A-11R-A352-07","NA","T","Hs","27314","0","TCGA-LIHC","tumor","B","1.226","0.372","31.328","0.000","0.579"
"TCGA-RC-A7SH-01A-11R-A38B-07","NA","T","Hs","52748","0","TCGA-LIHC","tumor","B","1.662","1.295","130.732","0.092","3.535"
"TCGA-RC-A7SK-01A-11R-A352-07","NA","T","Hs","37183","0","TCGA-LIHC","tumor","B","1.269","11.848","63.810","0.000","1.342"
"TCGA-RD-A7BS-01A-11R-A32D-31","NA","T","Hs","26857","0","TCGA-STAD","tumor","B","0.760","1.621","66.378","0.801","2.931"
"TCGA-RD-A7BT-01A-11R-A33Y-31","NA","T","Hs","85960","0","TCGA-STAD","tumor","B","1.302","0.281","80.116","0.067","2.884"
"TCGA-RD-A7BW-01A-11R-A32D-31","NA","T","Hs","48420","0","TCGA-STAD","tumor","B","1.277","8.683","91.570","0.350","20.128"
"TCGA-RD-A7C1-01A-11R-A32D-31","NA","T","Hs","46109","0","TCGA-STAD","tumor","B","0.698","0.992","72.887","0.545","1.937"
"TCGA-RD-A8MV-01A-11R-A36D-31","NA","T","Hs","164345","0","TCGA-STAD","tumor","B","1.320","0.840","213.646","0.179","3.753"
"TCGA-RD-A8N0-01A-12R-A36D-31","NA","T","Hs","146262","0","TCGA-STAD","tumor","B","0.940","0.955","60.710","0.240","4.766"
"TCGA-RD-A8N1-01A-12R-A36D-31","NA","T","Hs","171147","0","TCGA-STAD","tumor","B","1.266","0.822","116.818","0.825","5.694"
"TCGA-RD-A8N2-01A-12R-A36D-31","NA","T","Hs","71061","0","TCGA-STAD","tumor","B","1.183","2.932","84.044","0.200","13.398"
"TCGA-RD-A8N4-01A-21R-A36D-31","NA","T","Hs","180683","0","TCGA-STAD","tumor","B","1.440","3.455","107.888","0.412","19.615"
"TCGA-RD-A8N5-01A-12R-A36D-31","NA","T","Hs","144416","0","TCGA-STAD","tumor","B","1.241","0.567","53.639","0.431","2.995"
"TCGA-RD-A8N6-01A-11R-A36D-31","NA","T","Hs","251957","0","TCGA-STAD","tumor","B","1.166","1.226","120.885","0.294","11.409"
"TCGA-RD-A8N9-01A-12R-A39E-31","NA","T","Hs","145284","0","TCGA-STAD","tumor","B","1.395","1.433","115.399","0.224","7.377"
"TCGA-RD-A8NB-01A-12R-A39E-31","NA","T","Hs","157490","0","TCGA-STAD","tumor","B","1.536","0.866","226.410","0.104","8.880"
"TCGA-RE-A7BO-01A-11R-A336-31","NA","T","Hs","186399","0","TCGA-ESCA","tumor","B","1.335","0.337","106.152","0.032","3.041"
"TCGA-RG-A7D4-01A-12R-A33R-07","NA","T","Hs","27876","0","TCGA-LIHC","tumor","B","1.269","7.180","80.854","0.000","1.729"
"TCGA-RL-AAAS-01A-32R-A39D-07","NA","T","Hs","35308","0","TCGA-PAAD","tumor","B","0.957","0.564","77.275","0.722","7.441"
"TCGA-RM-A68T-01A-11R-A35K-07","NA","T","Hs","40960","0","TCGA-PCPG","tumor","B","1.147","0.663","64.570","1.860","11.877"
"TCGA-RM-A68W-01A-11R-A35K-07","NA","T","Hs","37205","0","TCGA-PCPG","tumor","B","1.005","0.799","63.824","1.974","9.706"
"TCGA-RN-A68Q-01A-11R-A30C-07","NA","T","Hs","52752","0","TCGA-SARC","tumor","B","1.129","1.782","122.644","0.161","60.529"
"TCGA-RN-AAAQ-01A-21R-A39D-07","NA","T","Hs","39480","0","TCGA-SARC","tumor","B","0.929","0.270","48.742","0.117","14.151"
"TCGA-RQ-A68N-01A-11R-A31O-07","NA","T","Hs","28552","0","TCGA-DLBC","tumor","B","0.696","0.128","71.974","0.030","2.429"
"TCGA-RQ-A6JB-01A-11R-A31O-07","NA","T","Hs","25766","0","TCGA-DLBC","tumor","B","0.820","0.181","134.370","0.000","29.027"
"TCGA-RQ-AAAT-01A-11R-A39D-07","NA","T","Hs","17026","0","TCGA-DLBC","tumor","B","0.621","0.129","74.752","0.342","2.691"
"TCGA-RS-A6TO-01A-32R-A34R-07","NA","T","Hs","22620","0","TCGA-HNSC","tumor","B","1.148","0.380","115.633","0.065","8.462"
"TCGA-RS-A6TP-01A-12R-A34R-07","NA","T","Hs","43262","0","TCGA-HNSC","tumor","B","0.896","0.145","209.524","0.000","1.807"
"TCGA-RT-A6Y9-01A-12R-A35K-07","NA","T","Hs","64004","0","TCGA-PCPG","tumor","B","1.446","0.956","122.665","0.096","5.972"
"TCGA-RT-A6YA-01A-12R-A35K-07","NA","T","Hs","51284","0","TCGA-PCPG","tumor","B","1.261","1.256","54.358","0.097","22.457"
"TCGA-RT-A6YC-01A-12R-A35K-07","NA","T","Hs","22685","0","TCGA-PCPG","tumor","B","1.449","1.871","191.622","1.063","23.909"
"TCGA-RU-A8FL-01A-11R-A37K-07","NA","T","Hs","43611","0","TCGA-COAD","tumor","B","0.834","0.191","53.897","0.012","4.351"
"TCGA-RW-A67V-01A-11R-A35K-07","NA","T","Hs","29146","0","TCGA-PCPG","tumor","B","1.268","1.132","26.989","0.068","4.578"
"TCGA-RW-A67W-01A-11R-A35K-07","NA","T","Hs","33237","0","TCGA-PCPG","tumor","B","1.277","0.882","45.470","0.143","6.533"
"TCGA-RW-A67X-01A-11R-A35K-07","NA","T","Hs","36543","0","TCGA-PCPG","tumor","B","1.065","0.973","76.327","1.607","10.830"
"TCGA-RW-A67Y-01A-11R-A35K-07","NA","T","Hs","55898","0","TCGA-PCPG","tumor","B","1.307","1.444","205.516","0.437","35.815"
"TCGA-RW-A680-01A-11R-A35K-07","NA","T","Hs","34349","0","TCGA-PCPG","tumor","B","1.457","1.104","71.757","0.251","5.246"
"TCGA-RW-A681-01A-11R-A35K-07","NA","T","Hs","63808","0","TCGA-PCPG","tumor","B","1.537","1.320","185.096","0.051","3.895"
"TCGA-RW-A684-01A-12R-A35K-07","NA","T","Hs","49402","0","TCGA-PCPG","tumor","B","1.218","0.826","93.428","0.037","11.294"
"TCGA-RW-A685-01A-11R-A35K-07","NA","T","Hs","76408","0","TCGA-PCPG","tumor","B","1.272","0.852","65.373","0.356","11.124"
"TCGA-RW-A686-01A-11R-A35K-07","NA","T","Hs","32213","0","TCGA-PCPG","tumor","B","1.430","0.983","92.522","0.047","10.946"
"TCGA-RW-A688-01A-11R-A35K-07","NA","T","Hs","44498","0","TCGA-PCPG","tumor","B","1.208","0.573","142.699","0.611","19.904"
"TCGA-RW-A689-01A-11R-A35K-07","NA","T","Hs","46663","0","TCGA-PCPG","tumor","B","1.502","1.313","127.143","0.037","20.170"
"TCGA-RW-A68A-01A-11R-A35K-07","NA","T","Hs","47858","0","TCGA-PCPG","tumor","B","1.100","0.707","135.521","0.357","23.555"
"TCGA-RW-A68B-01A-11R-A35K-07","NA","T","Hs","46929","0","TCGA-PCPG","tumor","B","1.185","0.678","150.775","0.115","22.846"
"TCGA-RW-A68C-01A-11R-A35K-07","NA","T","Hs","50796","0","TCGA-PCPG","tumor","B","1.109","1.494","100.803","1.758","19.731"
"TCGA-RW-A68D-01A-11R-A35K-07","NA","T","Hs","37817","0","TCGA-PCPG","tumor","B","1.333","0.833","232.243","0.202","8.799"
"TCGA-RW-A68F-01A-11R-A35K-07","NA","T","Hs","34729","0","TCGA-PCPG","tumor","B","1.317","0.490","120.416","0.006","5.657"
"TCGA-RW-A68G-01A-11R-A35K-07","NA","T","Hs","26451","0","TCGA-PCPG","tumor","B","1.091","1.021","37.370","0.093","5.226"
"TCGA-RW-A7CZ-01A-11R-A35K-07","NA","T","Hs","46867","0","TCGA-PCPG","tumor","B","1.068","0.911","94.200","1.730","8.465"
"TCGA-RW-A7D0-01A-11R-A35K-07","NA","T","Hs","49633","0","TCGA-PCPG","tumor","B","1.225","0.961","72.060","0.084","19.348"
"TCGA-RW-A8AZ-01A-11R-A35K-07","NA","T","Hs","53115","0","TCGA-PCPG","tumor","B","1.480","0.807","108.868","0.240","4.836"
"TCGA-RX-A8JQ-01A-11R-A35L-07","NA","T","Hs","65463","0","TCGA-PCPG","tumor","B","1.326","1.489","234.574","0.293","16.965"
"TCGA-RY-A83X-01A-11R-A36H-07","NA","T","Hs","80557","0","TCGA-LGG","tumor","B","1.100","0.753","99.952","16.936","6.481"
"TCGA-RY-A83Y-01A-11R-A36H-07","NA","T","Hs","48607","0","TCGA-LGG","tumor","B","1.166","0.800","88.873","6.944","8.363"
"TCGA-RY-A83Z-01A-11R-A36H-07","NA","T","Hs","51423","0","TCGA-LGG","tumor","B","0.889","0.310","85.637","0.973","3.968"
"TCGA-RY-A840-01A-11R-A36H-07","NA","T","Hs","63641","0","TCGA-LGG","tumor","B","1.286","0.620","105.613","12.603","3.771"
"TCGA-RY-A843-01A-11R-A36H-07","NA","T","Hs","73158","0","TCGA-LGG","tumor","B","1.381","0.808","82.656","8.076","5.410"
"TCGA-RY-A845-01A-11R-A36H-07","NA","T","Hs","72282","0","TCGA-LGG","tumor","B","1.254","0.733","130.624","8.447","8.253"
"TCGA-RY-A847-01A-11R-A36H-07","NA","T","Hs","46311","0","TCGA-LGG","tumor","B","1.394","1.527","93.312","13.271","8.733"
"TCGA-RZ-AB0B-01A-11R-A405-07","NA","T","Hs","33638","0","TCGA-UVM","tumor","B","0.909","0.412","94.908","7.765","19.348"
"TCGA-S2-AA1A-01A-12R-A39D-07","NA","T","Hs","47584","0","TCGA-LUAD","tumor","B","1.237","0.702","81.747","0.116","8.704"
"TCGA-S3-A6ZF-01A-32R-A32P-07","NA","T","Hs","63004","0","TCGA-BRCA","tumor","B","1.242","0.525","406.015","0.024","6.938"
"TCGA-S3-A6ZG-01A-22R-A32P-07","NA","T","Hs","83769","0","TCGA-BRCA","tumor","B","1.168","0.476","292.494","0.029","9.524"
"TCGA-S3-A6ZH-01A-22R-A32P-07","NA","T","Hs","61016","0","TCGA-BRCA","tumor","B","1.310","0.574","335.349","0.251","5.736"
"TCGA-S3-AA0Z-01A-11R-A41B-07","NA","T","Hs","133337","0","TCGA-BRCA","tumor","B","1.695","0.520","405.919","0.218","9.812"
"TCGA-S3-AA10-01A-21R-A41B-07","NA","T","Hs","50096","0","TCGA-BRCA","tumor","B","1.308","0.341","318.591","0.018","28.191"
"TCGA-S3-AA11-01A-31R-A41B-07","NA","T","Hs","71813","0","TCGA-BRCA","tumor","B","1.153","0.631","250.735","0.119","14.710"
"TCGA-S3-AA12-01A-11R-A41B-07","NA","T","Hs","46282","0","TCGA-BRCA","tumor","B","1.060","0.822","122.788","1.457","9.889"
"TCGA-S3-AA14-01A-11R-A41B-07","NA","T","Hs","49558","0","TCGA-BRCA","tumor","B","1.127","0.740","154.164","0.035","14.468"
"TCGA-S3-AA15-01A-11R-A41B-07","NA","T","Hs","35185","0","TCGA-BRCA","tumor","B","0.997","0.471","90.833","0.028","6.276"
"TCGA-S3-AA17-01A-11R-A41B-07","NA","T","Hs","76221","0","TCGA-BRCA","tumor","B","1.224","0.451","246.881","0.502","5.219"
"TCGA-S4-A8RM-01A-11R-A37L-07","NA","T","Hs","86129","0","TCGA-PAAD","tumor","B","1.229","1.042","139.620","0.184","5.515"
"TCGA-S4-A8RO-01A-12R-A37L-07","NA","T","Hs","44996","0","TCGA-PAAD","tumor","B","1.018","0.721","132.088","0.183","7.602"
"TCGA-S4-A8RP-01A-11R-A36G-07","NA","T","Hs","50851","0","TCGA-PAAD","tumor","B","0.962","1.306","136.729","0.863","7.952"
"TCGA-S5-A6DX-01A-11R-A31N-07","NA","T","Hs","29638","0","TCGA-BLCA","tumor","B","0.809","0.370","30.699","0.052","3.618"
"TCGA-S5-AA26-01A-11R-A38B-07","NA","T","Hs","46044","0","TCGA-BLCA","tumor","B","0.971","0.252","51.991","0.021","3.154"
"TCGA-S6-A8JW-01A-11R-A430-07","NA","T","Hs","73180","0","TCGA-TGCT","tumor","B","1.226","0.464","307.228","0.183","6.252"
"TCGA-S6-A8JX-01A-11R-A430-07","NA","T","Hs","77926","0","TCGA-TGCT","tumor","B","0.971","0.139","180.556","0.000","5.116"
"TCGA-S6-A8JY-01A-11R-A431-07","NA","T","Hs","109286","0","TCGA-TGCT","tumor","B","1.169","0.108","257.421","0.065","5.633"
"TCGA-S7-A7WL-01A-11R-A35L-07","NA","T","Hs","42208","0","TCGA-PCPG","tumor","B","1.568","0.884","253.130","0.116","10.872"
"TCGA-S7-A7WM-01A-12R-A35L-07","NA","T","Hs","57304","0","TCGA-PCPG","tumor","B","1.324","1.105","103.406","1.507","16.574"
"TCGA-S7-A7WN-01A-12R-A35L-07","NA","T","Hs","52747","0","TCGA-PCPG","tumor","B","1.187","0.699","116.588","0.023","19.613"
"TCGA-S7-A7WO-01A-11R-A35L-07","NA","T","Hs","33549","0","TCGA-PCPG","tumor","B","1.004","2.002","63.841","0.126","8.902"
"TCGA-S7-A7WP-01A-11R-A35L-07","NA","T","Hs","45455","0","TCGA-PCPG","tumor","B","1.027","0.782","105.576","0.925","8.111"
"TCGA-S7-A7WQ-01A-12R-A35L-07","NA","T","Hs","41947","0","TCGA-PCPG","tumor","B","1.219","1.029","90.306","2.794","8.299"
"TCGA-S7-A7WR-01A-11R-A35L-07","NA","T","Hs","62080","0","TCGA-PCPG","tumor","B","1.374","1.287","202.501","0.130","37.088"
"TCGA-S7-A7WT-01A-12R-A35L-07","NA","T","Hs","62002","0","TCGA-PCPG","tumor","B","1.439","1.081","154.318","0.051","13.772"
"TCGA-S7-A7WU-01A-11R-A35L-07","NA","T","Hs","56319","0","TCGA-PCPG","tumor","B","1.335","0.835","127.856","0.068","8.662"
"TCGA-S7-A7WV-01A-11R-A35L-07","NA","T","Hs","35511","0","TCGA-PCPG","tumor","B","0.836","0.470","70.673","0.327","10.713"
"TCGA-S7-A7WW-01A-11R-A35L-07","NA","T","Hs","47450","0","TCGA-PCPG","tumor","B","1.209","1.788","60.332","0.114","8.203"
"TCGA-S7-A7WX-01A-11R-A35L-07","NA","T","Hs","49282","0","TCGA-PCPG","tumor","B","1.491","1.389","152.749","0.237","25.834"
"TCGA-S7-A7X0-01A-12R-A35L-07","NA","T","Hs","31474","0","TCGA-PCPG","tumor","B","1.080","0.681","133.347","0.250","12.983"
"TCGA-S7-A7X1-01A-11R-A35L-07","NA","T","Hs","44371","0","TCGA-PCPG","tumor","B","1.037","0.863","95.681","2.196","18.974"
"TCGA-S7-A7X2-01A-12R-A35L-07","NA","T","Hs","45928","0","TCGA-PCPG","tumor","B","1.409","0.835","159.103","0.000","15.850"
"TCGA-S8-A6BV-01A-21R-A31P-31","NA","T","Hs","285907","0","TCGA-ESCA","tumor","B","1.369","0.498","97.542","0.155","3.533"
"TCGA-S8-A6BW-01A-11R-A31P-31","NA","T","Hs","188583","0","TCGA-ESCA","tumor","B","1.131","0.363","236.617","3.257","2.567"
"TCGA-S9-A6TS-01A-12R-A33Z-07","NA","T","Hs","53469","0","TCGA-LGG","tumor","B","1.175","0.612","98.085","3.090","5.950"
"TCGA-S9-A6TU-01A-12R-A32Q-07","NA","T","Hs","64927","0","TCGA-LGG","tumor","B","1.138","0.587","81.917","6.233","3.209"
"TCGA-S9-A6TV-01A-12R-A34R-07","NA","T","Hs","77326","0","TCGA-LGG","tumor","B","1.130","0.588","192.109","2.012","8.012"
"TCGA-S9-A6TW-01A-12R-A32Q-07","NA","T","Hs","40072","0","TCGA-LGG","tumor","B","1.090","0.531","57.150","4.396","3.724"
"TCGA-S9-A6TX-01A-21R-A32Q-07","NA","T","Hs","68154","0","TCGA-LGG","tumor","B","1.186","0.616","82.060","15.377","5.141"
