"Sample","WGS/WES","Source","Organism","Events","Hyper","Body Site/Study","Status","Type","AEI","REI","ADAR","ADARB1","ADARB2"
"SRR1403222","SRR8233217","G","Hs","63925","0","Brain - Caudate (basal ganglia)","normal","B","1.984","1.128","35.005","8.925","7.675"
"SRR1403240","NA","G","Hs","55144","0","Skin - Sun Exposed (Lower leg)","normal","B","1.998","2.035","59.853","25.769","0.757"
"SRR1403259","SRR8233270","G","Hs","51506","0","Skin - Sun Exposed (Lower leg)","normal","B","1.623","1.671","95.231","14.781","0.163"
"SRR1403280","NA","G","Hs","12782","0","Muscle - Skeletal","normal","B","0.583","0.650","14.547","5.923","0.089"
"SRR1403322","SRR8233751","G","Hs","39082","0","Adrenal Gland","normal","B","1.100","0.574","72.519","4.785","0.132"
"SRR1403344","SRR8233614","G","Hs","70319","24630","Ovary","normal","B","1.823","0.682","125.359","13.520","0.108"
"SRR1403366","SRR8233680","G","Hs","28710","0","Muscle - Skeletal","normal","B","0.540","0.282","17.579","9.296","0.022"
"SRR1403390","SRR8233153","G","Hs","20504","0","Heart - Left Ventricle","normal","B","1.310","2.271","14.331","2.600","0.027"
"SRR1403412","SRR8233735","G","Hs","19965","0","Pancreas","normal","B","0.734","0.819","25.715","4.144","2.519"
"SRR1403434","SRR8233637","G","Hs","33204","7618","Liver","normal","B","1.175","0.595","49.267","3.137","0.229"
"SRR1403458","SRR8233704","G","Hs","17049","0","Heart - Left Ventricle","normal","B","0.828","0.505","12.684","2.351","0.244"
"SRR1403478","SRR8233592","G","Hs","59640","26098","Lung","normal","B","1.109","1.854","73.853","50.768","1.613"
"SRR1403502","SRR8233657","G","Hs","84008","0","Artery - Tibial","normal","B","2.728","33.201","73.555","292.429","0.212"
"SRR1403526","SRR8233235","G","Hs","150814","0","Nerve - Tibial","normal","B","2.256","4.150","111.542","13.864","1.803"
"SRR1403544","SRR8233257","G","Hs","45343","0","Liver","normal","B","2.067","1.650","28.656","2.326","0.032"
"SRR1403565","SRR8233289","G","Hs","92152","0","Pituitary","normal","B","2.150","1.113","85.341","5.217","0.777"
"SRR1403589","SRR8233712","G","Hs","32709","0","Artery - Tibial","normal","B","1.862","21.570","63.952","217.739","0.247"
"SRR1403611","SRR8233748","G","Hs","48582","0","Pancreas","normal","B","1.693","1.439","14.454","5.420","0.383"
"SRR1403814","SRR8233200","G","Hs","61650","0","Breast - Mammary Tissue","normal","B","1.262","2.515","75.655","11.976","0.784"
"SRR1403831","SRR8233262","G","Hs","48963","0","Brain - Putamen (basal ganglia)","normal","B","1.883","1.394","35.582","9.169","5.007"
"SRR1403853","NA","G","Hs","72096","0","Colon - Transverse","normal","B","2.249","7.121","68.111","33.477","4.949"
"SRR1403875","SRR8233236","G","Hs","159984","0","Brain - Cerebellum","normal","B","2.765","2.965","73.299","55.489","4.717"
"SRR1403893","SRR8233121","G","Hs","60595","0","Skin - Sun Exposed (Lower leg)","normal","B","1.518","1.665","62.332","24.646","0.245"
"SRR1403915","SRR8233231","G","Hs","150055","0","Brain - Cerebellar Hemisphere","normal","B","2.318","2.319","119.359","84.978","6.317"
"SRR1403934","SRR8233751","G","Hs","72441","0","Esophagus - Gastroesophageal Junction","normal","B","1.614","5.546","81.400","105.137","1.676"
"SRR1403958","NA","G","Hs","58344","0","Brain - Putamen (basal ganglia)","normal","B","2.043","1.432","51.466","12.854","9.142"
"SRR1403980","SRR8233722","G","Hs","39785","0","Artery - Coronary","normal","B","1.449","14.967","79.370","72.171","0.324"
"SRR1404003","SRR8233186","G","Hs","60287","0","Skin - Sun Exposed (Lower leg)","normal","B","1.718","1.205","60.919","16.302","0.113"
"SRR1404024","NA","G","Hs","36527","0","Cells - EBV-transformed lymphocytes","normal","B","1.101","0.214","164.055","0.212","0.183"
"SRR1404044","SRR8233245","G","Hs","84101","0","Thyroid","normal","B","1.356","3.985","60.376","7.883","0.083"
"SRR1404062","NA","G","Hs","29858","0","Stomach","normal","B","1.789","1.315","32.537","5.840","0.322"
"SRR1404084","NA","G","Hs","71331","0","Nerve - Tibial","normal","B","2.508","2.902","110.405","19.345","7.960"
"SRR1404105","NA","G","Hs","55168","0","Artery - Aorta","normal","B","1.572","22.372","79.202","46.326","0.087"
"SRR1404123","SRR8233685","G","Hs","91377","0","Lung","normal","B","1.167","2.860","83.032","41.009","2.667"
"SRR1404147","SRR8233686","G","Hs","53520","0","Stomach","normal","B","1.222","3.421","70.996","35.466","1.603"
"SRR1404168","SRR8233690","G","Hs","147762","0","Brain - Cerebellum","normal","B","2.463","4.188","79.240","40.699","5.612"
"SRR1404186","SRR8233726","G","Hs","74294","0","Colon - Sigmoid","normal","B","1.953","4.834","100.099","46.414","0.526"
"SRR1404209","SRR8233223","G","Hs","89361","0","Adipose - Subcutaneous","normal","B","1.855","3.834","73.389","23.508","0.384"
"SRR1404227","SRR8233632","G","Hs","38840","0","Liver","normal","B","1.724","12.060","36.153","2.564","0.008"
"SRR1404251","NA","G","Hs","116017","0","Heart - Atrial Appendage","normal","B","1.839","2.017","37.914","6.800","0.804"
"SRR1404274","SRR8233228","G","Hs","112354","0","Skin - Not Sun Exposed (Suprapubic)","normal","B","2.272","1.810","77.056","12.183","0.138"
"SRR1404293","SRR8233752","G","Hs","63764","0","Lung","normal","B","1.827","3.733","79.004","30.019","0.216"
"SRR1404316","SRR8233755","G","Hs","47140","0","Esophagus - Muscularis","normal","B","1.414","6.304","61.703","134.375","0.838"
"SRR1404339","SRR8233719","G","Hs","48425","0","Minor Salivary Gland","normal","B","1.095","1.010","48.505","4.434","3.359"
"SRR1404362","SRR8233709","G","Hs","54654","0","Colon - Transverse","normal","B","1.030","0.709","54.640","3.460","0.207"
"SRR1404384","NA","G","Hs","56823","0","Thyroid","normal","B","1.883","1.122","85.516","10.314","0.779"
"SRR1404401","SRR8233700","G","Hs","6719","0","Whole Blood","normal","B","1.320","0.599","10.938","0.358","0.255"
"SRR1404421","NA","G","Hs","117190","0","Testis","normal","B","1.686","2.774","77.031","8.397","1.339"
"SRR1404442","SRR8233700","G","Hs","146452","0","Breast - Mammary Tissue","normal","B","1.893","2.117","112.073","13.245","1.016"
"SRR1404461","SRR8233138","G","Hs","39417","0","Colon - Transverse","normal","B","0.851","0.410","97.706","6.601","0.065"
"SRR1404483","SRR8233679","G","Hs","77786","0","Nerve - Tibial","normal","B","1.713","1.493","62.761","10.834","6.482"
"SRR1404507","SRR8233640","G","Hs","23744","0","Pancreas","normal","B","0.948","0.446","21.383","2.510","1.093"
"SRR1404531","SRR8233158","G","Hs","48247","0","Skin - Sun Exposed (Lower leg)","normal","B","1.956","1.032","53.349","12.648","0.101"
"SRR1404555","SRR8233625","G","Hs","58398","0","Artery - Coronary","normal","B","2.353","3.917","81.922","16.444","0.016"
"SRR1404577","SRR8233272","G","Hs","33790","0","Esophagus - Mucosa","normal","B","0.851","1.013","106.904","7.611","0.430"
"SRR1404601","SRR8233249","G","Hs","153227","0","Brain - Hippocampus","normal","B","2.022","1.489","64.785","6.209","58.490"
"SRR1404623","SRR8233246","G","Hs","177425","0","Ovary","normal","B","2.393","1.060","104.307","7.033","0.207"
"SRR1404640","SRR8233106","G","Hs","73168","0","Brain - Cortex","normal","B","1.873","2.227","68.058","11.274","18.757"
"SRR1404813","SRR8233235","G","Hs","36128","0","Whole Blood","normal","B","1.806","1.791","36.655","2.185","0.000"
"SRR1404837","SRR8233231","G","Hs","13648","0","Muscle - Skeletal","normal","B","0.496","0.436","12.151","10.766","0.037"
"SRR1404856","SRR8233623","G","Hs","19558","5068","Pancreas","normal","B","0.855","0.401","35.155","3.240","0.419"
"SRR1404887","SRR8233151","G","Hs","48310","0","Breast - Mammary Tissue","normal","B","1.199","1.323","71.552","14.561","0.352"
"SRR1404909","SRR8233699","G","Hs","66321","0","Adipose - Visceral (Omentum)","normal","B","2.291","1.591","124.234","17.889","0.073"
"SRR1404931","SRR8233248","G","Hs","137256","0","Thyroid","normal","B","2.127","1.544","84.124","11.096","0.250"
"SRR1404951","NA","G","Hs","31263","0","Colon - Sigmoid","normal","B","1.182","2.825","50.724","27.269","2.683"
"SRR1404969","SRR8233185","G","Hs","147214","0","Brain - Cerebellum","normal","B","2.586","3.958","76.245","51.025","5.326"
"SRR1404988","SRR8233173","G","Hs","66072","0","Thyroid","normal","B","2.147","2.643","80.632","10.628","0.095"
"SRR1405007","SRR8233175","G","Hs","39569","0","Brain - Anterior cingulate cortex (BA24)","normal","B","1.709","2.157","30.558","7.320","5.720"
"SRR1405028","SRR8233164","G","Hs","30187","0","Heart - Left Ventricle","normal","B","1.182","0.332","25.442","3.688","0.010"
"SRR1405054","SRR8233286","G","Hs","52101","0","Liver","normal","B","1.542","10.733","54.463","4.927","0.124"
"SRR1405078","SRR8233693","G","Hs","68692","0","Nerve - Tibial","normal","B","1.862","2.247","81.387","8.567","1.020"
"SRR1405099","SRR8233708","G","Hs","117309","0","Spleen","normal","B","1.580","2.403","127.399","20.494","0.452"
"SRR1405123","SRR8233684","G","Hs","31048","0","Muscle - Skeletal","normal","B","0.875","0.694","10.707","7.890","0.059"
"SRR1405147","NA","G","Hs","67678","0","Minor Salivary Gland","normal","B","1.356","0.872","62.571","8.151","1.864"
"SRR1405165","SRR8233256","G","Hs","44578","0","Adipose - Subcutaneous","normal","B","1.500","1.400","60.529","13.199","0.306"
"SRR1405182","SRR8233691","G","Hs","96359","0","Testis","normal","B","1.056","1.453","52.291","8.762","1.957"
"SRR1405206","NA","G","Hs","72314","0","Heart - Atrial Appendage","normal","B","2.023","0.977","46.248","13.419","0.138"
"SRR1405224","SRR8233170","G","Hs","111465","0","Brain - Cerebellar Hemisphere","normal","B","2.337","3.373","97.620","62.516","5.352"
"SRR1405245","NA","G","Hs","80720","0","Spleen","normal","B","1.179","0.965","132.341","25.957","0.222"
"SRR1405266","SRR8233686","G","Hs","25871","0","Esophagus - Mucosa","normal","B","0.830","0.907","45.947","5.350","1.471"
"SRR1405289","SRR8233727","G","Hs","49039","0","Stomach","normal","B","1.414","8.150","99.072","53.120","1.949"
"SRR1405311","NA","G","Hs","70392","0","Colon - Transverse","normal","B","2.160","5.484","65.173","27.173","0.343"
"SRR1405331","SRR8233739","G","Hs","31003","0","Adipose - Subcutaneous","normal","B","1.262","3.038","65.622","23.969","0.271"
"SRR1405353","SRR8233115","G","Hs","98048","0","Skin - Sun Exposed (Lower leg)","normal","B","2.086","1.373","121.439","17.592","0.070"
"SRR1405374","SRR8233192","G","Hs","79287","0","Pituitary","normal","B","1.895","1.061","70.436","4.270","1.441"
"SRR1405391","SRR8233710","G","Hs","126476","0","Esophagus - Mucosa","normal","B","1.818","1.122","80.810","5.887","2.360"
"SRR1405413","SRR8233261","G","Hs","79789","0","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.939","1.144","67.450","11.688","0.401"
"SRR1405437","SRR8233163","G","Hs","38832","0","Whole Blood","normal","B","1.789","1.637","41.084","1.949","0.026"
"SRR1405461","SRR8233157","G","Hs","119832","0","Colon - Sigmoid","normal","B","2.217","7.203","81.042","40.436","3.069"
"SRR1405485","SRR8233239","G","Hs","47921","0","Brain - Anterior cingulate cortex (BA24)","normal","B","1.915","3.311","31.924","8.064","9.858"
"SRR1405504","SRR8233512","G","Hs","54447","12010","Lung","normal","B","0.915","1.059","52.799","33.350","0.539"
"SRR1405525","SRR8233142","G","Hs","82872","0","Adipose - Subcutaneous","normal","B","1.827","2.950","94.440","19.661","0.020"
"SRR1405547","SRR8233742","G","Hs","55923","0","Adipose - Subcutaneous","normal","B","1.299","0.916","49.616","7.669","0.102"
"SRR1405569","SRR8233679","G","Hs","38049","0","Esophagus - Muscularis","normal","B","1.165","5.215","42.328","83.146","1.518"
"SRR1405593","SRR8233186","G","Hs","31508","0","Heart - Left Ventricle","normal","B","1.391","0.687","22.337","3.024","0.047"
"SRR1405617","SRR8233250","G","Hs","35711","0","Adipose - Visceral (Omentum)","normal","B","0.867","1.319","67.291","17.060","0.091"
"SRR1405641","SRR8233224","G","Hs","139050","0","Pituitary","normal","B","1.988","1.306","181.280","5.593","0.766"
"SRR1405660","NA","G","Hs","66765","0","Adipose - Subcutaneous","normal","B","1.424","2.625","60.231","16.667","0.297"
"SRR1405886","SRR8233195","G","Hs","14672","0","Heart - Left Ventricle","normal","B","1.180","1.813","6.325","1.552","0.005"
"SRR1405921","SRR8233636","G","Hs","43590","12111","Colon - Sigmoid","normal","B","1.087","1.757","62.091","24.099","1.765"
"SRR1405945","SRR8233291","G","Hs","86170","0","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.995","1.187","61.219","14.736","0.177"
"SRR1405965","SRR8233207","G","Hs","54468","0","Skin - Sun Exposed (Lower leg)","normal","B","1.343","1.833","69.804","17.281","0.857"
"SRR1405984","SRR8233720","G","Hs","15394","0","Muscle - Skeletal","normal","B","0.434","0.264","6.775","4.905","0.006"
"SRR1406008","SRR8233189","G","Hs","14353","0","Muscle - Skeletal","normal","B","0.651","0.455","13.688","14.980","0.159"
"SRR1406026","SRR8233733","G","Hs","58906","0","Artery - Tibial","normal","B","3.046","15.395","86.652","158.778","0.977"
"SRR1406048","SRR8233282","G","Hs","65345","0","Skin - Sun Exposed (Lower leg)","normal","B","1.821","0.803","59.995","18.622","0.151"
"SRR1406069","SRR8233229","G","Hs","16581","0","Heart - Atrial Appendage","normal","B","0.784","1.323","16.810","4.378","0.470"
"SRR1406088","SRR8233705","G","Hs","35685","0","Whole Blood","normal","B","2.170","1.544","39.039","3.921","0.463"
"SRR1406112","SRR8233160","G","Hs","21318","0","Muscle - Skeletal","normal","B","0.827","0.506","27.438","9.364","0.079"
"SRR1406135","SRR8176159","G","Hs","82765","0","Minor Salivary Gland","normal","B","1.849","0.929","74.581","10.052","2.265"
"SRR1406157","SRR8233215","G","Hs","85643","0","Vagina","normal","B","1.877","3.857","109.744","25.842","1.168"
"SRR1406176","SRR8233680","G","Hs","151100","0","Lung","normal","B","1.972","3.771","125.391","61.206","1.248"
"SRR1406200","SRR8233728","G","Hs","67942","0","Cells - EBV-transformed lymphocytes","normal","B","1.457","0.402","230.867","0.902","0.415"
"SRR1406224","SRR8233202","G","Hs","62522","0","Breast - Mammary Tissue","normal","B","1.918","3.487","84.523","17.188","0.085"
"SRR1406243","NA","G","Hs","22697","0","Heart - Left Ventricle","normal","B","1.233","0.563","14.996","2.794","0.058"
"SRR1406265","SRR8233260","G","Hs","16730","0","Heart - Left Ventricle","normal","B","0.783","0.407","15.384","3.895","0.090"
"SRR1406283","SRR8233260","G","Hs","51356","0","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.240","0.560","55.874","11.608","0.606"
"SRR1406307","SRR8233720","G","Hs","75339","0","Thyroid","normal","B","1.250","2.300","58.590","7.805","0.140"
"SRR1406330","SRR8233208","G","Hs","138548","0","Lung","normal","B","2.411","3.036","176.267","45.456","0.824"
"SRR1406348","SRR8233722","G","Hs","29613","0","Minor Salivary Gland","normal","B","0.960","0.581","33.530","3.362","0.717"
"SRR1406372","SRR8233700","G","Hs","54535","0","Artery - Tibial","normal","B","2.554","12.007","81.687","142.044","0.012"
"SRR1406394","SRR8233684","G","Hs","70603","0","Colon - Sigmoid","normal","B","1.243","1.134","38.211","6.433","1.903"
"SRR1406418","NA","G","Hs","16437","0","Muscle - Skeletal","normal","B","0.633","0.678","8.148","3.692","0.070"
"SRR1406437","SRR8233719","G","Hs","30145","0","Adipose - Visceral (Omentum)","normal","B","1.067","1.510","80.464","14.877","0.051"
"SRR1406457","NA","G","Hs","85216","0","Artery - Tibial","normal","B","2.183","12.991","74.987","181.981","0.066"
"SRR1406478","SRR8233685","G","Hs","117994","0","Colon - Sigmoid","normal","B","1.371","3.775","75.526","28.042","0.939"
"SRR1406502","SRR8233119","G","Hs","89084","0","Thyroid","normal","B","1.752","3.215","111.973","9.105","0.043"
"SRR1406521","NA","G","Hs","89603","0","Nerve - Tibial","normal","B","1.879","4.115","78.443","21.605","4.425"
"SRR1406539","NA","G","Hs","150936","0","Lung","normal","B","2.196","4.764","105.535","87.938","1.148"
"SRR1406561","SRR8233177","G","Hs","46402","0","Brain - Nucleus accumbens (basal ganglia)","normal","B","1.988","2.270","31.671","5.204","4.227"
"SRR1406582","SRR8233531","G","Hs","84657","164014","Artery - Aorta","normal","B","3.520","19.484","90.514","134.069","0.028"
"SRR1406599","SRR8233106","G","Hs","37260","0","Heart - Left Ventricle","normal","B","1.578","1.095","19.684","3.659","0.041"
"SRR1406621","SRR8233138","G","Hs","25325","0","Breast - Mammary Tissue","normal","B","1.333","2.699","58.208","13.535","0.663"
"SRR1406643","SRR8233217","G","Hs","74488","0","Small Intestine - Terminal Ileum","normal","B","2.308","5.140","97.136","24.718","1.182"
"SRR1406662","SRR8233749","G","Hs","22807","0","Heart - Atrial Appendage","normal","B","1.285","1.151","15.695","2.499","0.488"
"SRR1406685","SRR8233744","G","Hs","67289","0","Lung","normal","B","1.163","1.221","87.994","28.706","0.741"
"SRR1406709","SRR8233627","G","Hs","94528","0","Colon - Sigmoid","normal","B","2.092","5.438","85.288","23.501","1.960"
"SRR1406917","SRR8233228","G","Hs","187502","0","Brain - Cerebellar Hemisphere","normal","B","2.348","3.566","114.218","83.984","3.155"
"SRR1406936","SRR8233255","G","Hs","37964","0","Artery - Coronary","normal","B","1.566","12.551","83.084","52.230","0.065"
"SRR1406954","SRR8233755","G","Hs","45902","0","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.169","1.122","51.695","15.141","0.244"
"SRR1406976","SRR8233682","G","Hs","34718","0","Brain - Putamen (basal ganglia)","normal","B","1.898","1.381","20.191","4.272","8.887"
"SRR1407000","SRR8233236","G","Hs","76998","0","Colon - Transverse","normal","B","2.059","6.976","57.365","30.848","3.280"
"SRR1407018","SRR8233624","G","Hs","37144","5844","Colon - Transverse","normal","B","0.929","0.705","50.951","3.424","1.672"
"SRR1407044","SRR8233211","G","Hs","55002","0","Minor Salivary Gland","normal","B","1.760","1.054","54.180","5.545","3.862"
"SRR1407065","SRR8233753","G","Hs","91510","0","Nerve - Tibial","normal","B","1.645","2.201","91.059","15.015","2.821"
"SRR1407087","SRR8233554","G","Hs","45721","0","Skin - Sun Exposed (Lower leg)","normal","B","1.730","2.959","49.227","22.221","0.542"
"SRR1407112","SRR8233748","G","Hs","56312","0","Adipose - Visceral (Omentum)","normal","B","1.846","2.875","60.535","13.953","0.008"
